Niter,Jacobi,Gauss-Seidel,Relaxation
595.000000,-0.068428,-0.105260,-0.103144
596.000000,-0.068496,-0.105375,-0.103257
597.000000,-0.068565,-0.105490,-0.103369
598.000000,-0.068634,-0.105605,-0.103481
599.000000,-0.068703,-0.105721,-0.103594
600.000000,-0.068771,-0.105836,-0.103706
601.000000,-0.068840,-0.105951,-0.103818
602.000000,-0.068908,-0.106066,-0.103930
603.000000,-0.068977,-0.106181,-0.104042
604.000000,-0.069045,-0.106296,-0.104155
605.000000,-0.069114,-0.106411,-0.104267
606.000000,-0.069182,-0.106526,-0.104379
607.000000,-0.069251,-0.106641,-0.104491
608.000000,-0.069319,-0.106756,-0.104603
609.000000,-0.069387,-0.106870,-0.104715
610.000000,-0.069456,-0.106985,-0.104827
611.000000,-0.069524,-0.107100,-0.104938
612.000000,-0.069592,-0.107215,-0.105050
613.000000,-0.069660,-0.107329,-0.105162
614.000000,-0.069729,-0.107444,-0.105274
615.000000,-0.069797,-0.107559,-0.105386
616.000000,-0.069865,-0.107673,-0.105497
617.000000,-0.069933,-0.107788,-0.105609
618.000000,-0.070001,-0.107902,-0.105721
619.000000,-0.070069,-0.108017,-0.105832
620.000000,-0.070137,-0.108131,-0.105944
621.000000,-0.070205,-0.108246,-0.106055
622.000000,-0.070273,-0.108360,-0.106167
623.000000,-0.070341,-0.108475,-0.106278
624.000000,-0.070408,-0.108589,-0.106390
625.000000,-0.070476,-0.108703,-0.106501
626.000000,-0.070544,-0.108817,-0.106613
627.000000,-0.070612,-0.108932,-0.106724
628.000000,-0.070679,-0.109046,-0.106835
629.000000,-0.070747,-0.109160,-0.106947
630.000000,-0.070815,-0.109274,-0.107058
631.000000,-0.070882,-0.109388,-0.107169
632.000000,-0.070950,-0.109502,-0.107280
633.000000,-0.071017,-0.109616,-0.107391
634.000000,-0.071085,-0.109730,-0.107502
635.000000,-0.071152,-0.109844,-0.107614
636.000000,-0.071220,-0.109958,-0.107725
637.000000,-0.071287,-0.110072,-0.107836
638.000000,-0.071355,-0.110186,-0.107947
639.000000,-0.071422,-0.110300,-0.108058
640.000000,-0.071489,-0.110414,-0.108168
641.000000,-0.071557,-0.110528,-0.108279
642.000000,-0.071624,-0.110641,-0.108390
643.000000,-0.071691,-0.110755,-0.108501
644.000000,-0.071758,-0.110869,-0.108612
645.000000,-0.071825,-0.110983,-0.108723
646.000000,-0.071893,-0.111096,-0.108833
647.000000,-0.071960,-0.111210,-0.108944
648.000000,-0.072027,-0.111323,-0.109055
649.000000,-0.072094,-0.111437,-0.109165
650.000000,-0.072161,-0.111551,-0.109276
651.000000,-0.072228,-0.111664,-0.109387
652.000000,-0.072295,-0.111778,-0.109497
653.000000,-0.072361,-0.111891,-0.109608
654.000000,-0.072428,-0.112004,-0.109718
655.000000,-0.072495,-0.112118,-0.109829
656.000000,-0.072562,-0.112231,-0.109939
657.000000,-0.072629,-0.112344,-0.110050
658.000000,-0.072696,-0.112458,-0.110160
659.000000,-0.072762,-0.112571,-0.110270
660.000000,-0.072829,-0.112684,-0.110381
661.000000,-0.072896,-0.112797,-0.110491
662.000000,-0.072962,-0.112911,-0.110601
663.000000,-0.073029,-0.113024,-0.110712
664.000000,-0.073095,-0.113137,-0.110822
665.000000,-0.073162,-0.113250,-0.110932
666.000000,-0.073229,-0.113363,-0.111042
667.000000,-0.073295,-0.113476,-0.111152
668.000000,-0.073361,-0.113589,-0.111262
669.000000,-0.073428,-0.113702,-0.111372
670.000000,-0.073494,-0.113815,-0.111483
671.000000,-0.073561,-0.113928,-0.111593
672.000000,-0.073627,-0.114041,-0.111703
673.000000,-0.073693,-0.114154,-0.111813
674.000000,-0.073760,-0.114267,-0.111922
675.000000,-0.073826,-0.114380,-0.112032
676.000000,-0.073892,-0.114492,-0.112142
677.000000,-0.073958,-0.114605,-0.112252
678.000000,-0.074024,-0.114718,-0.112362
679.000000,-0.074091,-0.114831,-0.112472
680.000000,-0.074157,-0.114943,-0.112582
681.000000,-0.074223,-0.115056,-0.112691
682.000000,-0.074289,-0.115169,-0.112801
683.000000,-0.074355,-0.115281,-0.112911
684.000000,-0.074421,-0.115394,-0.113020
685.000000,-0.074487,-0.115507,-0.113130
686.000000,-0.074553,-0.115619,-0.113240
687.000000,-0.074619,-0.115732,-0.113349
688.000000,-0.074684,-0.115844,-0.113459
689.000000,-0.074750,-0.115957,-0.113568
690.000000,-0.074816,-0.116069,-0.113678
691.000000,-0.074882,-0.116181,-0.113787
692.000000,-0.074948,-0.116294,-0.113897
693.000000,-0.075013,-0.116406,-0.114006
694.000000,-0.075079,-0.116519,-0.114116
695.000000,-0.075145,-0.116631,-0.114225
696.000000,-0.075211,-0.116743,-0.114335
697.000000,-0.075276,-0.116855,-0.114444
698.000000,-0.075342,-0.116968,-0.114553
699.000000,-0.075407,-0.117080,-0.114663
700.000000,-0.075473,-0.117192,-0.114772
701.000000,-0.075538,-0.117304,-0.114881
702.000000,-0.075604,-0.117417,-0.114990
703.000000,-0.075669,-0.117529,-0.115099
704.000000,-0.075735,-0.117641,-0.115209
705.000000,-0.075800,-0.117753,-0.115318
706.000000,-0.075866,-0.117865,-0.115427
707.000000,-0.075931,-0.117977,-0.115536
708.000000,-0.075996,-0.118089,-0.115645
709.000000,-0.076062,-0.118201,-0.115754
710.000000,-0.076127,-0.118313,-0.115863
711.000000,-0.076192,-0.118425,-0.115972
712.000000,-0.076257,-0.118537,-0.116081
713.000000,-0.076323,-0.118649,-0.116190
714.000000,-0.076388,-0.118761,-0.116299
715.000000,-0.076453,-0.118872,-0.116408
716.000000,-0.076518,-0.118984,-0.116517
717.000000,-0.076583,-0.119096,-0.116626
718.000000,-0.076648,-0.119208,-0.116735
719.000000,-0.076713,-0.119320,-0.116843
720.000000,-0.076778,-0.119431,-0.116952
721.000000,-0.076843,-0.119543,-0.117061
722.000000,-0.076908,-0.119655,-0.117170
723.000000,-0.076973,-0.119766,-0.117279
724.000000,-0.077038,-0.119878,-0.117387
725.000000,-0.077103,-0.119990,-0.117496
726.000000,-0.077168,-0.120101,-0.117605
727.000000,-0.077233,-0.120213,-0.117713
728.000000,-0.077298,-0.120325,-0.117822
729.000000,-0.077362,-0.120436,-0.117930
730.000000,-0.077427,-0.120548,-0.118039
731.000000,-0.077492,-0.120659,-0.118148
732.000000,-0.077557,-0.120771,-0.118256
733.000000,-0.077621,-0.120882,-0.118365
734.000000,-0.077686,-0.120993,-0.118473
735.000000,-0.077751,-0.121105,-0.118582
736.000000,-0.077815,-0.121216,-0.118690
737.000000,-0.077880,-0.121328,-0.118798
738.000000,-0.077945,-0.121439,-0.118907
739.000000,-0.078009,-0.121550,-0.119015
740.000000,-0.078074,-0.121662,-0.119124
741.000000,-0.078138,-0.121773,-0.119232
742.000000,-0.078203,-0.121884,-0.119340
743.000000,-0.078267,-0.121996,-0.119449
744.000000,-0.078331,-0.122107,-0.119557
745.000000,-0.078396,-0.122218,-0.119665
746.000000,-0.078460,-0.122329,-0.119773
747.000000,-0.078525,-0.122440,-0.119882
748.000000,-0.078589,-0.122551,-0.119990
749.000000,-0.078653,-0.122663,-0.120098
750.000000,-0.078717,-0.122774,-0.120206
751.000000,-0.078782,-0.122885,-0.120314
752.000000,-0.078846,-0.122996,-0.120422
753.000000,-0.078910,-0.123107,-0.120530
754.000000,-0.078974,-0.123218,-0.120639
755.000000,-0.079039,-0.123329,-0.120747
756.000000,-0.079103,-0.123440,-0.120855
757.000000,-0.079167,-0.123551,-0.120963
758.000000,-0.079231,-0.123662,-0.121071
759.000000,-0.079295,-0.123773,-0.121179
760.000000,-0.079359,-0.123884,-0.121287
761.000000,-0.079423,-0.123995,-0.121395
762.000000,-0.079487,-0.124106,-0.121502
763.000000,-0.079551,-0.124216,-0.121610
764.000000,-0.079615,-0.124327,-0.121718
765.000000,-0.079679,-0.124438,-0.121826
766.000000,-0.079743,-0.124549,-0.121934
767.000000,-0.079807,-0.124660,-0.122042
768.000000,-0.079871,-0.124771,-0.122150
769.000000,-0.079934,-0.124881,-0.122257
770.000000,-0.079998,-0.124992,-0.122365
771.000000,-0.080062,-0.125103,-0.122473
772.000000,-0.080126,-0.125213,-0.122581
773.000000,-0.080190,-0.125324,-0.122688
774.000000,-0.080253,-0.125435,-0.122796
775.000000,-0.080317,-0.125545,-0.122904
776.000000,-0.080381,-0.125656,-0.123011
777.000000,-0.080444,-0.125767,-0.123119
778.000000,-0.080508,-0.125877,-0.123227
779.000000,-0.080572,-0.125988,-0.123334
780.000000,-0.080635,-0.126098,-0.123442
781.000000,-0.080699,-0.126209,-0.123549
782.000000,-0.080762,-0.126319,-0.123657
783.000000,-0.080826,-0.126430,-0.123764
784.000000,-0.080889,-0.126540,-0.123872
785.000000,-0.080953,-0.126651,-0.123979
786.000000,-0.081016,-0.126761,-0.124087
787.000000,-0.081080,-0.126872,-0.124194
788.000000,-0.081143,-0.126982,-0.124302
789.000000,-0.081206,-0.127093,-0.124409
790.000000,-0.081270,-0.127203,-0.124517
791.000000,-0.081333,-0.127313,-0.124624
792.000000,-0.081397,-0.127424,-0.124731
793.000000,-0.081460,-0.127534,-0.124839
794.000000,-0.081523,-0.127644,-0.124946
795.000000,-0.081586,-0.127755,-0.125053
796.000000,-0.081650,-0.127865,-0.125161
797.000000,-0.081713,-0.127975,-0.125268
798.000000,-0.081776,-0.128086,-0.125375
799.000000,-0.081839,-0.128196,-0.125482
800.000000,-0.081902,-0.128306,-0.125590
801.000000,-0.081966,-0.128416,-0.125697
802.000000,-0.082029,-0.128526,-0.125804
803.000000,-0.082092,-0.128637,-0.125911
804.000000,-0.082155,-0.128747,-0.126018
805.000000,-0.082218,-0.128857,-0.126126
806.000000,-0.082281,-0.128967,-0.126233
807.000000,-0.082344,-0.129077,-0.126340
808.000000,-0.082407,-0.129187,-0.126447
809.000000,-0.082470,-0.129297,-0.126554
810.000000,-0.082533,-0.129407,-0.126661
811.000000,-0.082596,-0.129517,-0.126768
812.000000,-0.082659,-0.129627,-0.126875
813.000000,-0.082722,-0.129737,-0.126982
814.000000,-0.082784,-0.129847,-0.127089
815.000000,-0.082847,-0.129957,-0.127196
816.000000,-0.082910,-0.130067,-0.127303
817.000000,-0.082973,-0.130177,-0.127410
818.000000,-0.083036,-0.130287,-0.127517
819.000000,-0.083098,-0.130397,-0.127624
820.000000,-0.083161,-0.130507,-0.127731
821.000000,-0.083224,-0.130617,-0.127838
822.000000,-0.083287,-0.130727,-0.127945
823.000000,-0.083349,-0.130837,-0.128052
824.000000,-0.083412,-0.130947,-0.128158
825.000000,-0.083475,-0.131056,-0.128265
826.000000,-0.083537,-0.131166,-0.128372
827.000000,-0.083600,-0.131276,-0.128479
828.000000,-0.083662,-0.131386,-0.128586
829.000000,-0.083725,-0.131496,-0.128693
830.000000,-0.083788,-0.131605,-0.128799
831.000000,-0.083850,-0.131715,-0.128906
832.000000,-0.083913,-0.131825,-0.129013
833.000000,-0.083975,-0.131935,-0.129119
834.000000,-0.084038,-0.132044,-0.129226
835.000000,-0.084100,-0.132154,-0.129333
836.000000,-0.084162,-0.132264,-0.129440
837.000000,-0.084225,-0.132373,-0.129546
838.000000,-0.084287,-0.132483,-0.129653
839.000000,-0.084350,-0.132593,-0.129759
840.000000,-0.084412,-0.132702,-0.129866
841.000000,-0.084474,-0.132812,-0.129973
842.000000,-0.084537,-0.132922,-0.130079
843.000000,-0.084599,-0.133031,-0.130186
844.000000,-0.084661,-0.133141,-0.130292
845.000000,-0.084723,-0.133250,-0.130399
846.000000,-0.084786,-0.133360,-0.130505
847.000000,-0.084848,-0.133469,-0.130612
848.000000,-0.084910,-0.133579,-0.130718
849.000000,-0.084972,-0.133688,-0.130825
850.000000,-0.085035,-0.133798,-0.130931
851.000000,-0.085097,-0.133907,-0.131038
852.000000,-0.085159,-0.134017,-0.131144
853.000000,-0.085221,-0.134126,-0.131251
854.000000,-0.085283,-0.134236,-0.131357
855.000000,-0.085345,-0.134345,-0.131464
856.000000,-0.085407,-0.134454,-0.131570
857.000000,-0.085469,-0.134564,-0.131676
858.000000,-0.085531,-0.134673,-0.131783
859.000000,-0.085593,-0.134783,-0.131889
860.000000,-0.085655,-0.134892,-0.131995
861.000000,-0.085717,-0.135001,-0.132102
862.000000,-0.085779,-0.135111,-0.132208
863.000000,-0.085841,-0.135220,-0.132314
864.000000,-0.085903,-0.135329,-0.132421
865.000000,-0.085965,-0.135439,-0.132527
866.000000,-0.086027,-0.135548,-0.132633
867.000000,-0.086088,-0.135657,-0.132739
868.000000,-0.086150,-0.135766,-0.132846
869.000000,-0.086212,-0.135876,-0.132952
870.000000,-0.086274,-0.135985,-0.133058
871.000000,-0.086336,-0.136094,-0.133164
872.000000,-0.086397,-0.136203,-0.133270
873.000000,-0.086459,-0.136312,-0.133377
874.000000,-0.086521,-0.136422,-0.133483
875.000000,-0.086583,-0.136531,-0.133589
876.000000,-0.086644,-0.136640,-0.133695
877.000000,-0.086706,-0.136749,-0.133801
878.000000,-0.086768,-0.136858,-0.133907
879.000000,-0.086829,-0.136967,-0.134013
880.000000,-0.086891,-0.137076,-0.134119
881.000000,-0.086952,-0.137186,-0.134225
882.000000,-0.087014,-0.137295,-0.134332
883.000000,-0.087076,-0.137404,-0.134438
884.000000,-0.087137,-0.137513,-0.134544
885.000000,-0.087199,-0.137622,-0.134650
886.000000,-0.087260,-0.137731,-0.134756
887.000000,-0.087322,-0.137840,-0.134862
888.000000,-0.087383,-0.137949,-0.134968
889.000000,-0.087445,-0.138058,-0.135074
890.000000,-0.087506,-0.138167,-0.135180
891.000000,-0.087568,-0.138276,-0.135285
892.000000,-0.087629,-0.138385,-0.135391
893.000000,-0.087690,-0.138494,-0.135497
894.000000,-0.087752,-0.138603,-0.135603
895.000000,-0.087813,-0.138712,-0.135709
896.000000,-0.087874,-0.138821,-0.135815
897.000000,-0.087936,-0.138929,-0.135921
898.000000,-0.087997,-0.139038,-0.136027
899.000000,-0.088058,-0.139147,-0.136133
900.000000,-0.088120,-0.139256,-0.136238
901.000000,-0.088181,-0.139365,-0.136344
902.000000,-0.088242,-0.139474,-0.136450
903.000000,-0.088303,-0.139583,-0.136556
904.000000,-0.088365,-0.139692,-0.136662
905.000000,-0.088426,-0.139800,-0.136767
906.000000,-0.088487,-0.139909,-0.136873
907.000000,-0.088548,-0.140018,-0.136979
908.000000,-0.088609,-0.140127,-0.137085
909.000000,-0.088670,-0.140236,-0.137190
910.000000,-0.088731,-0.140344,-0.137296
911.000000,-0.088793,-0.140453,-0.137402
912.000000,-0.088854,-0.140562,-0.137508
913.000000,-0.088915,-0.140671,-0.137613
914.000000,-0.088976,-0.140779,-0.137719
915.000000,-0.089037,-0.140888,-0.137825
916.000000,-0.089098,-0.140997,-0.137930
917.000000,-0.089159,-0.141106,-0.138036
918.000000,-0.089220,-0.141214,-0.138142
919.000000,-0.089281,-0.141323,-0.138247
920.000000,-0.089342,-0.141432,-0.138353
921.000000,-0.089403,-0.141540,-0.138459
922.000000,-0.089463,-0.141649,-0.138564
923.000000,-0.089524,-0.141758,-0.138670
924.000000,-0.089585,-0.141866,-0.138775
925.000000,-0.089646,-0.141975,-0.138881
926.000000,-0.089707,-0.142083,-0.138986
927.000000,-0.089768,-0.142192,-0.139092
928.000000,-0.089829,-0.142301,-0.139197
929.000000,-0.089889,-0.142409,-0.139303
930.000000,-0.089950,-0.142518,-0.139409
931.000000,-0.090011,-0.142626,-0.139514
932.000000,-0.090072,-0.142735,-0.139620
933.000000,-0.090133,-0.142843,-0.139725
934.000000,-0.090193,-0.142952,-0.139831
935.000000,-0.090254,-0.143060,-0.139936
936.000000,-0.090315,-0.143169,-0.140041
937.000000,-0.090375,-0.143277,-0.140147
938.000000,-0.090436,-0.143386,-0.140252
939.000000,-0.090497,-0.143494,-0.140358
940.000000,-0.090557,-0.143603,-0.140463
941.000000,-0.090618,-0.143711,-0.140569
942.000000,-0.090678,-0.143820,-0.140674
943.000000,-0.090739,-0.143928,-0.140779
944.000000,-0.090800,-0.144037,-0.140885
945.000000,-0.090860,-0.144145,-0.140990
946.000000,-0.090921,-0.144254,-0.141095
947.000000,-0.090981,-0.144362,-0.141201
948.000000,-0.091042,-0.144470,-0.141306
949.000000,-0.091102,-0.144579,-0.141411
950.000000,-0.091163,-0.144687,-0.141517
951.000000,-0.091223,-0.144796,-0.141622
952.000000,-0.091284,-0.144904,-0.141727
953.000000,-0.091344,-0.145012,-0.141833
954.000000,-0.091405,-0.145121,-0.141938
955.000000,-0.091465,-0.145229,-0.142043
956.000000,-0.091525,-0.145337,-0.142148
957.000000,-0.091586,-0.145446,-0.142254
958.000000,-0.091646,-0.145554,-0.142359
959.000000,-0.091706,-0.145662,-0.142464
960.000000,-0.091767,-0.145770,-0.142569
961.000000,-0.091827,-0.145879,-0.142675
962.000000,-0.091887,-0.145987,-0.142780
963.000000,-0.091948,-0.146095,-0.142885
964.000000,-0.092008,-0.146204,-0.142990
965.000000,-0.092068,-0.146312,-0.143095
966.000000,-0.092128,-0.146420,-0.143201
967.000000,-0.092189,-0.146528,-0.143306
968.000000,-0.092249,-0.146637,-0.143411
969.000000,-0.092309,-0.146745,-0.143516
970.000000,-0.092369,-0.146853,-0.143621
971.000000,-0.092429,-0.146961,-0.143726
972.000000,-0.092490,-0.147069,-0.143831
973.000000,-0.092550,-0.147178,-0.143937
974.000000,-0.092610,-0.147286,-0.144042
975.000000,-0.092670,-0.147394,-0.144147
976.000000,-0.092730,-0.147502,-0.144252
977.000000,-0.092790,-0.147610,-0.144357
978.000000,-0.092850,-0.147718,-0.144462
979.000000,-0.092910,-0.147826,-0.144567
980.000000,-0.092970,-0.147935,-0.144672
981.000000,-0.093030,-0.148043,-0.144777
982.000000,-0.093090,-0.148151,-0.144882
983.000000,-0.093150,-0.148259,-0.144987
984.000000,-0.093210,-0.148367,-0.145092
985.000000,-0.093270,-0.148475,-0.145197
986.000000,-0.093330,-0.148583,-0.145302
987.000000,-0.093390,-0.148691,-0.145407
988.000000,-0.093450,-0.148799,-0.145512
989.000000,-0.093510,-0.148907,-0.145617
990.000000,-0.093570,-0.149015,-0.145722
991.000000,-0.093630,-0.149124,-0.145827
992.000000,-0.093690,-0.149232,-0.145932
993.000000,-0.093750,-0.149340,-0.146037
994.000000,-0.093810,-0.149448,-0.146142
995.000000,-0.093869,-0.149556,-0.146247
996.000000,-0.093929,-0.149664,-0.146352
997.000000,-0.093989,-0.149772,-0.146457
998.000000,-0.094049,-0.149880,-0.146562
999.000000,-0.094109,-0.149988,-0.146666
1000.000000,-0.094168,-0.150096,-0.146771
1001.000000,-0.094228,-0.150204,-0.146876
1002.000000,-0.094288,-0.150311,-0.146981
1003.000000,-0.094348,-0.150419,-0.147086
1004.000000,-0.094407,-0.150527,-0.147191
1005.000000,-0.094467,-0.150635,-0.147296
1006.000000,-0.094527,-0.150743,-0.147400
1007.000000,-0.094586,-0.150851,-0.147505
1008.000000,-0.094646,-0.150959,-0.147610
1009.000000,-0.094706,-0.151067,-0.147715
1010.000000,-0.094765,-0.151175,-0.147820
1011.000000,-0.094825,-0.151283,-0.147925
1012.000000,-0.094885,-0.151391,-0.148029
1013.000000,-0.094944,-0.151499,-0.148134
1014.000000,-0.095004,-0.151606,-0.148239
1015.000000,-0.095063,-0.151714,-0.148344
1016.000000,-0.095123,-0.151822,-0.148448
1017.000000,-0.095182,-0.151930,-0.148553
1018.000000,-0.095242,-0.152038,-0.148658
1019.000000,-0.095301,-0.152146,-0.148763
1020.000000,-0.095361,-0.152254,-0.148867
1021.000000,-0.095420,-0.152361,-0.148972
1022.000000,-0.095480,-0.152469,-0.149077
1023.000000,-0.095539,-0.152577,-0.149182
1024.000000,-0.095599,-0.152685,-0.149286
1025.000000,-0.095658,-0.152793,-0.149391
1026.000000,-0.095718,-0.152900,-0.149496
1027.000000,-0.095777,-0.153008,-0.149600
1028.000000,-0.095836,-0.153116,-0.149705
1029.000000,-0.095896,-0.153224,-0.149810
1030.000000,-0.095955,-0.153331,-0.149914
1031.000000,-0.096015,-0.153439,-0.150019
1032.000000,-0.096074,-0.153547,-0.150124
1033.000000,-0.096133,-0.153655,-0.150228
1034.000000,-0.096193,-0.153762,-0.150333
1035.000000,-0.096252,-0.153870,-0.150438
1036.000000,-0.096311,-0.153978,-0.150542
1037.000000,-0.096371,-0.154086,-0.150647
1038.000000,-0.096430,-0.154193,-0.150751
1039.000000,-0.096489,-0.154301,-0.150856
1040.000000,-0.096548,-0.154409,-0.150961
1041.000000,-0.096608,-0.154516,-0.151065
1042.000000,-0.096667,-0.154624,-0.151170
1043.000000,-0.096726,-0.154732,-0.151274
1044.000000,-0.096785,-0.154839,-0.151379
1045.000000,-0.096844,-0.154947,-0.151484
1046.000000,-0.096904,-0.155055,-0.151588
1047.000000,-0.096963,-0.155162,-0.151693
1048.000000,-0.097022,-0.155270,-0.151797
1049.000000,-0.097081,-0.155378,-0.151902
1050.000000,-0.097140,-0.155485,-0.152006
1051.000000,-0.097199,-0.155593,-0.152111
1052.000000,-0.097258,-0.155701,-0.152215
1053.000000,-0.097317,-0.155808,-0.152320
1054.000000,-0.097377,-0.155916,-0.152424
1055.000000,-0.097436,-0.156023,-0.152529
1056.000000,-0.097495,-0.156131,-0.152633
1057.000000,-0.097554,-0.156239,-0.152738
1058.000000,-0.097613,-0.156346,-0.152842
1059.000000,-0.097672,-0.156454,-0.152947
1060.000000,-0.097731,-0.156561,-0.153051
1061.000000,-0.097790,-0.156669,-0.153156
1062.000000,-0.097849,-0.156777,-0.153260
1063.000000,-0.097908,-0.156884,-0.153365
1064.000000,-0.097967,-0.156992,-0.153469
1065.000000,-0.098026,-0.157099,-0.153573
1066.000000,-0.098085,-0.157207,-0.153678
1067.000000,-0.098144,-0.157314,-0.153782
1068.000000,-0.098202,-0.157422,-0.153887
1069.000000,-0.098261,-0.157529,-0.153991
1070.000000,-0.098320,-0.157637,-0.154095
1071.000000,-0.098379,-0.157744,-0.154200
1072.000000,-0.098438,-0.157852,-0.154304
1073.000000,-0.098497,-0.157959,-0.154409
1074.000000,-0.098556,-0.158067,-0.154513
1075.000000,-0.098615,-0.158174,-0.154617
1076.000000,-0.098673,-0.158282,-0.154722
1077.000000,-0.098732,-0.158389,-0.154826
1078.000000,-0.098791,-0.158497,-0.154930
1079.000000,-0.098850,-0.158604,-0.155035
1080.000000,-0.098909,-0.158712,-0.155139
1081.000000,-0.098967,-0.158819,-0.155243
1082.000000,-0.099026,-0.158927,-0.155348
1083.000000,-0.099085,-0.159034,-0.155452
1084.000000,-0.099144,-0.159142,-0.155556
1085.000000,-0.099202,-0.159249,-0.155661
1086.000000,-0.099261,-0.159356,-0.155765
1087.000000,-0.099320,-0.159464,-0.155869
1088.000000,-0.099378,-0.159571,-0.155974
1089.000000,-0.099437,-0.159679,-0.156078
1090.000000,-0.099496,-0.159786,-0.156182
1091.000000,-0.099554,-0.159893,-0.156287
1092.000000,-0.099613,-0.160001,-0.156391
1093.000000,-0.099672,-0.160108,-0.156495
1094.000000,-0.099730,-0.160216,-0.156599
1095.000000,-0.099789,-0.160323,-0.156704
1096.000000,-0.099847,-0.160430,-0.156808
1097.000000,-0.099906,-0.160538,-0.156912
